id_match,home_team_id,away_team_id,home_result,away_result,result,date,round,city,edition
6117,43,217,3,0,43,,Preliminary round,Porto_Alegre,2012
6118,45,144,0,0,draw,,Preliminary round,Campo Grande,2012
6119,47,67,2,0,47,,Preliminary round,Sofija,2012
6120,47,90,6,2,47,,Preliminary round,Sofija,2012
6121,47,130,1,1,draw,,Preliminary round,Sofija,2012
6122,48,200,3,0,48,,Preliminary round,Libreville,2012
6123,49,121,4,1,49,,Preliminary round,Sofija,2012
6124,49,222,4,2,49,,Preliminary round,Ouagadougou,2012
6125,50,36,2,3,36,,Preliminary round,Ouagadougou,2012
6126,50,92,1,0,50,,Preliminary round,Ouagadougou,2012
6127,50,153,2,1,50,,Preliminary round,Yaounde,2012
6128,52,95,0,0,draw,,Preliminary round,Yaounde,2012
6129,52,149,3,0,52,,Preliminary round,Yaounde,2012
6130,53,31,4,0,53,,Preliminary round,Santiago,2012
6131,53,127,1,0,53,,Preliminary round,Santiago,2012
6132,56,202,0,0,draw,,Preliminary round,Santiago,2012
6133,57,53,2,2,draw,,Preliminary round,Santiago,2012
6134,65,25,2,0,65,,Preliminary round,Bogota,2012
6135,65,41,2,4,41,,Preliminary round,Medellin,2012
6136,65,43,2,0,65,,Preliminary round,Medellin,2012
6137,66,136,1,0,66,,Preliminary round,Medellin,2012
6138,67,47,1,0,67,,Preliminary round,San_Jose,2012
6139,67,90,2,0,67,,Preliminary round,San_Jose,2012
6140,67,130,0,3,130,,Preliminary round,San_Jose,2012
6141,68,171,4,0,68,,Preliminary round,San_Jose,2012
6142,68,213,3,1,68,,Preliminary round,San_Jose,2012
6143,69,179,0,1,179,,Preliminary round,San_Jose,2012
6144,71,94,1,0,71,,Preliminary round,Zagreb,2012
6145,71,163,2,2,draw,,Preliminary round,Zagreb,2012
6146,72,39,4,1,72,,Preliminary round,Larnax,2012
6147,73,100,2,1,73,,Preliminary round,Larnax,2012
6148,73,194,1,2,194,,Preliminary round,Levkosia,2012
6149,74,142,2,2,draw,,Preliminary round,Larnax,2012
6150,74,183,0,0,draw,,Preliminary round,Praha,2012
6151,75,76,2,0,75,,Preliminary round,Praha,2012
6152,75,80,7,0,75,,Preliminary round,Uherske Hradiste,2012
6153,76,20,1,2,20,,Preliminary round,Praha,2012
6154,78,32,3,0,78,,Preliminary round,København,2012
6155,79,135,0,1,135,,Preliminary round,København,2012
6156,80,20,1,1,draw,,Preliminary round,København,2012
6157,80,189,1,0,80,,Preliminary round,København,2012
6158,81,73,2,0,81,,Preliminary round,Quito,2012
6159,81,194,1,1,draw,,Preliminary round,Quito,2012
6160,82,114,1,1,draw,,Preliminary round,Quito,2012
6161,83,26,1,2,26,,Preliminary round,Quito,2012
6162,83,118,2,0,83,,Preliminary round,Cairo,2012
6163,86,9,3,0,86,,Preliminary round,Cairo,2012
6164,86,104,1,1,draw,,Preliminary round,Cairo,2012
6165,86,215,1,0,86,,Preliminary round,San_Salvador,2012
6166,88,66,0,1,66,,Preliminary round,San_Salvador,2012
6167,90,47,2,1,90,,Preliminary round,San_Salvador,2012
6168,90,67,2,2,draw,,Preliminary round,San_Salvador,2012
6169,90,130,2,2,draw,,Preliminary round,San_Salvador,2012
6170,92,36,6,0,92,,Preliminary round,London,2012
6171,92,50,3,0,92,,Preliminary round,London,2012
6172,92,153,5,1,92,,Preliminary round,London,2012
6173,94,140,2,1,94,,Preliminary round,London,2012
6174,94,206,1,0,94,,Preliminary round,Tallinn,2012
6175,95,149,2,0,95,,Preliminary round,Tallinn,2012
6176,95,195,0,2,195,,Preliminary round,Tallinn,2012
6177,98,161,0,1,161,,Preliminary round,Torshavn,2012
6178,98,161,2,1,98,,Preliminary round,Toftir,2012
6179,98,186,0,2,186,,Preliminary round,Torshavn,2012
6180,98,218,2,1,98,,Preliminary round,Helsinki,2012
6181,99,13,0,3,13,,Preliminary round,Helsinki,2012
6182,99,106,2,1,99,,Preliminary round,Helsinki,2012
6183,99,150,3,1,99,,Preliminary round,Paris,2012
6184,99,180,5,0,99,,Preliminary round,Guingamp,2012
6185,100,81,1,1,draw,,Preliminary round,Paris,2012
6186,102,119,1,0,102,,Preliminary round,Paris,2012
6187,102,164,1,1,draw,,Preliminary round,Paris,2012
6188,103,57,0,2,57,,Preliminary round,Libreville,2012
6189,103,127,3,1,103,,Preliminary round,Libreville,2012
6190,104,9,0,2,9,,Preliminary round,Tbilisi,2012
6191,104,86,0,0,draw,,Preliminary round,Tbilisi,2012
6192,104,215,4,0,104,,Preliminary round,Hannover,2012
6193,105,99,1,1,draw,,Preliminary round,Hamburg,2012
6194,105,106,4,0,105,,Preliminary round,Leipzig,2012
6195,105,150,1,0,105,,Preliminary round,Kumasi,2012
6196,105,218,2,2,draw,,Preliminary round,Kumasi,2012
6197,106,13,2,0,106,,Preliminary round,Accra,2012
6198,106,99,2,1,106,,Preliminary round,Erakleion,2012
6199,107,14,5,2,107,,Preliminary round,Athina,2012
6200,107,100,2,1,107,,Preliminary round,Athina,2012
6201,108,123,0,0,draw,,Preliminary round,Athina,2012
6202,112,83,1,2,83,,Preliminary round,Accra,2012
6203,112,117,1,2,117,,Preliminary round,Conakry,2012
6204,113,98,2,1,113,,Preliminary round,Conakry,2012
6205,113,161,4,0,113,,Preliminary round,San_Pedro_Sula,2012
6206,113,218,1,0,113,,Preliminary round,San_Pedro_Sula,2012
6207,114,191,3,1,114,,Preliminary round,San_Pedro_Sula,2012
6208,115,6,4,1,115,,Preliminary round,San_Pedro_Sula,2012
6209,116,35,2,3,35,,Preliminary round,San_Pedro_Sula,2012
6210,117,26,3,0,117,,Preliminary round,Budapest,2012
6211,117,118,0,1,118,,Preliminary round,Budapest,2012
6212,118,181,1,2,181,,Preliminary round,Budapest,2012
6213,119,102,1,2,102,,Preliminary round,Reykjavik,2012
6214,119,159,1,1,draw,,Preliminary round,Reykjavik,2012
6215,121,49,1,2,49,,Preliminary round,Tehran,2012
6216,121,176,1,1,draw,,Preliminary round,Tehran,2012
6217,123,145,1,0,123,,Preliminary round,Tehran,2012
6218,126,3,1,1,draw,,Preliminary round,Dublin,2012
6219,127,11,0,1,11,,Preliminary round,Dublin,2012
6220,130,47,2,1,130,,Preliminary round,Dublin,2012
6221,130,67,2,2,draw,,Preliminary round,Dublin,2012
6222,130,90,0,0,draw,,Preliminary round,Dublin,2012
6223,131,68,1,1,draw,,Preliminary round,Tel Aviv,2012
6224,131,213,0,1,213,,Preliminary round,Tel Aviv,2012
6225,133,158,7,0,133,,Preliminary round,Tel Aviv,2012
6226,133,171,3,1,133,,Preliminary round,Tel Aviv,2012
6227,135,48,2,0,135,,Preliminary round,Torino,2012
6228,136,227,3,2,136,,Preliminary round,Parma,2012
6229,138,108,1,1,draw,,Preliminary round,Bari,2012
6230,140,5,5,0,140,,Preliminary round,Abidjan,2012
6231,140,206,3,0,140,,Preliminary round,Abidjan,2012
6232,141,142,5,0,141,,Preliminary round,Abidjan,2012
6233,141,142,0,0,draw,,Preliminary round,Yokohama,2012
6234,141,170,1,0,141,,Preliminary round,Saitama,2012
6235,141,183,1,1,draw,,Preliminary round,Yokohama,2012
6236,142,183,1,5,183,,Preliminary round,Almaty,2012
6237,142,183,1,2,183,,Preliminary round,Astana,2012
6238,142,197,0,4,197,,Preliminary round,Almaty,2012
6239,144,78,2,1,144,,Preliminary round,Nairobi,2012
6240,145,138,2,3,138,,Preliminary round,Nairobi,2012
6241,148,15,1,2,15,,Preliminary round,Nairobi,2012
6242,148,119,2,0,148,,Preliminary round,Riga,2012
6243,149,182,3,2,149,,Preliminary round,Riga,2012
6244,150,13,2,2,draw,,Preliminary round,Riga,2012
6245,150,105,0,2,105,,Preliminary round,Vaduz,2012
6246,150,106,1,1,draw,,Preliminary round,Vaduz,2012
6247,150,201,0,1,201,,Preliminary round,Vaduz,2012
6248,153,36,0,2,36,,Preliminary round,Vaduz,2012
6249,153,50,0,1,50,,Preliminary round,Kaunas,2012
6250,153,92,0,1,92,,Preliminary round,Marijampole,2012
6251,154,74,2,1,154,,Preliminary round,Marijampole,2012
6252,154,142,0,4,142,,Preliminary round,Luxembourg,2012
6253,155,156,0,3,156,,Preliminary round,Luxembourg,2012
6254,155,220,2,0,155,,Preliminary round,Skopje,2012
6255,156,10,0,0,draw,,Preliminary round,Skopje,2012
6256,156,43,0,1,43,,Preliminary round,Blantyre,2012
6257,156,220,2,1,156,,Preliminary round,Blantyre,2012
6258,158,68,1,1,draw,,Preliminary round,Blantyre,2012
6259,158,131,3,1,158,,Preliminary round,Bamako,2012
6260,159,15,0,2,15,,Preliminary round,Bamako,2012
6261,159,148,1,0,159,,Preliminary round,Bamako,2012
6262,161,113,0,0,draw,,Preliminary round,TaQali,2012
6263,161,186,0,3,186,,Preliminary round,TaQali,2012
6264,161,218,0,1,218,,Preliminary round,TaQali,2012
6265,163,5,2,0,163,,Preliminary round,Mexico D.F,2012
6266,163,140,4,1,163,,Preliminary round,Mexico D.F,2012
6267,164,15,1,0,164,,Preliminary round,Mexico D.F,2012
6268,164,148,2,1,164,,Preliminary round,Mexico D.F,2012
6269,164,159,2,1,164,,Preliminary round,Mexico D.F,2012
6270,165,23,1,1,draw,,Preliminary round,Chisinau,2012
6271,170,197,0,0,draw,,Preliminary round,Chisinau,2012
6272,171,131,0,2,131,,Preliminary round,Chisinau,2012
6273,171,133,1,1,draw,,Preliminary round,Podgorica,2012
6274,174,121,2,1,174,,Preliminary round,Podgorica,2012
6275,174,176,0,2,176,,Preliminary round,Podgorica,2012
6276,175,115,0,2,115,,Preliminary round,Fez,2012
6277,176,21,1,2,21,,Preliminary round,Casablanca,2012
6278,176,222,0,0,draw,,Preliminary round,Rabat,2012
6279,179,37,1,0,179,,Preliminary round,Maputo,2012
6280,181,83,0,0,draw,,Preliminary round,Maputo,2012
6281,181,112,1,0,181,,Preliminary round,Maputo,2012
6282,181,117,4,0,181,,Preliminary round,Amsterdam,2012
6283,182,52,2,0,182,,Preliminary round,Rotterdam,2012
6284,182,195,3,0,182,,Preliminary round,Amsterdam,2012
6285,183,141,1,0,183,,Preliminary round,Wellington,2012
6286,183,142,3,0,183,,Preliminary round,Abuja,2012
6287,183,154,1,0,183,,Preliminary round,Abuja,2012
6288,183,197,2,2,draw,,Preliminary round,Abuja,2012
6289,185,72,0,0,draw,,Preliminary round,Pyongyang,2012
6290,186,109,1,0,186,,Preliminary round,Pyongyang,2012
6291,186,113,2,0,186,,Preliminary round,Pyongyang,2012
6292,189,76,3,2,189,,Preliminary round,Belfast,2012
6293,191,226,0,2,226,,Preliminary round,Belfast,2012
6294,194,107,1,0,194,,Preliminary round,Belfast,2012
6295,195,2,2,1,195,,Preliminary round,Oslo,2012
6296,195,149,4,0,195,,Preliminary round,Oslo,2012
6297,197,141,1,0,197,,Preliminary round,Asuncion,2012
6298,197,141,0,2,141,,Preliminary round,Asuncion,2012
6299,197,142,0,2,142,,Preliminary round,Asuncion,2012
6300,197,183,1,0,197,,Preliminary round,Lima,2012
6301,197,219,1,3,219,,Preliminary round,Lima,2012
6302,199,146,1,2,146,,Preliminary round,Lima,2012
6303,200,79,1,0,200,,Preliminary round,Lima,2012
6304,202,116,1,1,draw,,Preliminary round,Chorzow,2012
6305,205,69,10,0,205,,Preliminary round,Kielce,2012
6306,206,71,0,1,71,,Preliminary round,Chorzow,2012
6307,206,163,1,0,206,,Preliminary round,Lisboa,2012
6308,212,175,0,0,draw,,Preliminary round,Doha,2012
6309,213,133,1,1,draw,,Preliminary round,Bucuresti,2012
6310,214,113,3,1,214,,Preliminary round,Piatra Neamt,2012
6311,215,9,3,0,215,,Preliminary round,Lisboa,2012
6312,215,86,4,0,215,,Preliminary round,Guimaraes,2012
6313,215,104,0,0,draw,,Preliminary round,Porto,2012
6314,217,65,2,3,65,,Preliminary round,Constanta,2012
6315,217,156,2,0,217,,Preliminary round,Moskva,2012
6316,217,220,0,1,220,,Preliminary round,Moskva,2012
6317,218,98,3,0,218,,Preliminary round,St._Peterburg,2012
6318,218,186,2,1,218,,Preliminary round,Moskva,2012
6319,219,141,0,0,draw,,Preliminary round,Kigali,2012
6320,219,170,0,1,170,,Preliminary round,Kigali,2012
6321,220,41,0,0,draw,,Preliminary round,Kigali,2012
6322,220,65,0,3,65,,Preliminary round,Serravalle,2012
6323,222,21,0,3,21,,Preliminary round,Serravalle,2012
6324,222,174,2,2,draw,,Preliminary round,Riyadh,2012
6325,226,82,0,0,draw,,Preliminary round,Riyadh,2012
6326,227,88,3,2,227,,Preliminary round,Riyadh,2012
6327,49,95,4,1,49,,Group,Johannesburg,2013
6328,49,174,3,1,49,,Group,Johannesburg,2013
6329,49,176,2,1,49,,Group,Johannesburg,2013
6330,52,2,1,1,draw,,Group,Rustenburg,2013
6331,52,182,0,0,draw,,Group,Port_Elizabeth,2013
6332,52,195,2,2,draw,,Group,Durban,2013
6333,53,11,0,3,11,,Group,Nelspruit,2013
6334,53,57,7,0,53,,Group,Cape Town,2013
6335,53,103,2,2,draw,,Group,Johannesburg,2013
6336,56,35,2,0,56,,Group,Port_Elizabeth,2013
6337,56,116,1,0,56,,Group,Pretoria,2013
6338,2,149,2,1,2,,Preliminary round,Glasgow,2013
6339,2,195,2,0,2,,Preliminary round,Glasgow,2013
6340,3,23,0,1,23,,Preliminary round,Glasgow,2013
6341,3,32,1,0,3,,Preliminary round,Beograd,2013
6342,3,126,1,1,draw,,Preliminary round,Beograd,2013
6343,5,140,5,0,5,,Preliminary round,Beograd,2013
6344,5,163,2,2,draw,,Preliminary round,Bratislava,2013
6345,5,206,7,0,5,,Preliminary round,Bratislava,2013
6346,6,115,0,2,115,,Preliminary round,Bratislava,2013
6347,6,175,0,0,draw,,Preliminary round,Maribor,2013
6348,10,43,3,0,10,,Preliminary round,Maribor,2013
6349,10,156,1,0,10,,Preliminary round,Maribor,2013
6350,10,220,5,0,10,,Preliminary round,Maribor,2013
6351,11,31,1,1,draw,,Preliminary round,Seoul,2013
6352,11,53,1,0,11,,Preliminary round,Seoul,2013
6353,11,57,0,0,draw,,Preliminary round,Seoul,2013
6354,11,127,5,0,11,,Preliminary round,A_Coruna,2013
6355,13,99,3,0,13,,Preliminary round,Merida,2013
6356,13,106,1,0,13,,Preliminary round,Madrid,2013
6357,13,150,1,2,150,,Preliminary round,Omdurman,2013
6358,14,73,0,2,73,,Preliminary round,Omdurman,2013
6359,14,100,1,1,draw,,Preliminary round,Omdurman,2013
6360,14,194,4,1,14,,Preliminary round,Stockholm,2013
6361,15,119,0,1,119,,Preliminary round,Stockholm,2013
6362,15,148,4,0,15,,Preliminary round,Goteborg,2013
6363,15,159,2,0,15,,Preliminary round,Basel,2013
6364,15,164,0,0,draw,,Preliminary round,Basel,2013
6365,20,75,2,0,20,,Preliminary round,Geneve,2013
6366,20,76,1,0,20,,Preliminary round,Accra,2013
6367,21,121,1,0,21,,Preliminary round,Lome,2013
6368,21,176,1,1,draw,,Preliminary round,Lome,2013
6369,21,222,2,3,222,,Preliminary round,Bacolet,2013
6370,23,3,1,0,23,,Preliminary round,Port_of_Spain,2013
6371,23,165,1,1,draw,,Preliminary round,Port_of_Spain,2013
6372,25,10,2,2,draw,,Preliminary round,Port_of_Spain,2013
6373,25,65,0,1,65,,Preliminary round,Port_of_Spain,2013
6374,25,220,1,0,25,,Preliminary round,Rades,2013
6375,26,83,2,0,26,,Preliminary round,Rades,2013
6376,26,117,0,0,draw,,Preliminary round,Rades,2013
6377,26,181,2,0,26,,Preliminary round,Bursa,2013
6378,27,39,4,2,27,,Preliminary round,Kayseri,2013
6379,27,72,1,2,72,,Preliminary round,Istanbul,2013
6380,31,53,2,2,draw,,Preliminary round,Washington,2013
6381,31,127,2,1,31,,Preliminary round,Sandy,2013
6382,32,3,2,1,32,,Preliminary round,Chicago,2013
6383,32,78,2,0,32,,Preliminary round,Columbus,2013
6384,32,144,3,0,32,,Preliminary round,Nashville,2013
6385,35,116,5,0,35,,Preliminary round,Kyiv,2013
6386,35,202,1,0,35,,Preliminary round,Dnepropetrovsk,2013
6387,35,205,0,1,205,,Preliminary round,Donetsk,2013
6388,37,69,2,1,37,,Preliminary round,Kyiv,2013
6389,37,179,0,2,179,,Preliminary round,Dubai,2013
6390,39,72,0,1,72,,Preliminary round,Montevideo,2013
6391,39,185,0,4,185,,Preliminary round,Montevideo,2013
6392,41,25,3,1,41,,Preliminary round,Montevideo,2013
6393,41,65,1,1,draw,,Preliminary round,Montevideo,2013
6394,41,217,2,0,41,,Preliminary round,Montevideo,2013
6395,41,220,0,1,220,,Preliminary round,Tashkent,2013
6396,43,25,0,1,25,,Preliminary round,Tashkent,2013
6397,43,41,4,0,43,,Preliminary round,Tashkent,2013
6398,43,65,2,0,43,,Preliminary round,Puerto_Ordaz,2013
6399,43,156,1,2,156,,Preliminary round,Puerto_Ordaz,2013
6400,45,32,3,1,45,,Preliminary round,Puerto_la_Cruz,2013
6401,45,78,2,2,draw,,Preliminary round,Puerto_Ordaz,2013
6402,47,92,0,2,92,,Preliminary round,Cardiff,2013
6403,47,104,0,2,104,,Preliminary round,Cardiff,2013
6404,47,130,1,3,130,,Preliminary round,Cardiff,2013
6405,47,153,0,2,153,,Preliminary round,Chililabombwe,2013
6406,47,215,0,1,215,,Preliminary round,Chililabombwe,2013
6407,48,79,0,2,79,,Preliminary round,Bridgetown,2013
6408,48,135,1,4,135,,Preliminary round,Belmopan,2013
6409,48,175,1,2,175,,Preliminary round,Belmopan,2013
6410,49,21,1,0,49,,Preliminary round,Chililabombwe,2013
6411,94,5,0,2,5,,Preliminary round,Tursunzoda,2013
6412,94,71,1,1,draw,,Preliminary round,Apia,2013
6413,94,163,2,1,94,,Preliminary round,Apia,2013
6414,95,2,0,2,2,,Preliminary round,San_Cristobal,2013
6415,95,49,5,2,95,,Preliminary round,St._Johns,2013
6416,95,52,1,0,95,,Preliminary round,St._Johns,2013
6417,95,182,10,0,95,,Preliminary round,St._Johns,2013
6418,98,113,1,1,draw,,Preliminary round,Buenos Aires,2013
6419,99,105,4,1,99,,Preliminary round,Buenos Aires,2013
6420,100,14,4,2,100,,Preliminary round,Oranjestad,2013
6421,100,73,3,0,100,,Preliminary round,Sydney,2013
6422,100,107,2,1,100,,Preliminary round,Brisbane,2013
6423,100,194,6,0,100,,Preliminary round,Nassau,2013
6424,102,15,1,1,draw,,Preliminary round,Manama,2013
6425,102,148,0,0,draw,,Preliminary round,Manama,2013
6426,102,159,2,0,102,,Preliminary round,Dhaka,2013
6427,103,11,3,0,103,,Preliminary round,Dhaka,2013
6428,103,31,1,2,31,,Preliminary round,Prospect,2013
6429,103,53,0,2,53,,Preliminary round,Bridgetown,2013
6430,104,47,3,1,104,,Preliminary round,San_Pedro_Sula,2013
6431,104,92,1,1,draw,,Preliminary round,Belmopan,2013
6432,104,130,2,1,104,,Preliminary round,Prospect,2013
6433,104,153,1,1,draw,,Preliminary round,Prospect,2013
6434,104,215,2,1,104,,Preliminary round,Prospect,2013
6435,105,13,1,2,13,,Preliminary round,La_Paz,2013
6436,106,105,1,2,105,,Preliminary round,Tortola,2013
6437,106,150,2,2,draw,,Preliminary round,Bujumbura,2013
6438,106,217,4,2,106,,Preliminary round,Phnom Penh,2013
6439,106,218,0,0,draw,,Preliminary round,Toronto,2013
6440,107,73,4,0,107,,Preliminary round,Toronto,2013
6441,107,81,4,1,107,,Preliminary round,Toronto,2013
6442,107,194,1,1,draw,,Preliminary round,Georgetown,2013
6443,108,138,1,4,138,,Preliminary round,Georgetown,2013
6444,108,145,0,1,145,,Preliminary round,Georgetown,2013
6445,112,26,1,2,26,,Preliminary round,Ndjamena,2013
6446,112,118,2,0,112,,Preliminary round,Santiago,2013
6447,112,181,4,2,112,,Preliminary round,Santiago,2013
6448,113,186,0,1,186,,Preliminary round,Shenzhen,2013
6449,114,82,7,2,114,,Preliminary round,Kunming,2013
6450,114,226,2,1,114,,Preliminary round,Kunming,2013
6451,115,175,1,2,175,,Preliminary round,Barranquilla,2013
6452,115,212,1,1,draw,,Preliminary round,Barranquilla,2013
6453,116,56,0,1,56,,Preliminary round,Mitsamiouli,2013
6454,116,202,1,1,draw,,Preliminary round,Pointe-Noire,2013
6455,117,83,2,3,83,,Preliminary round,Apia,2013
6456,117,112,0,1,112,,Preliminary round,Willemstad,2013
6457,117,181,2,4,181,,Preliminary round,Willemstad,2013
6458,118,26,6,1,118,,Preliminary round,Willemstad,2013
6459,118,83,5,1,118,,Preliminary round,Kinshasa,2013
6460,118,112,0,4,112,,Preliminary round,Djibouti,2013
6461,118,117,0,2,117,,Preliminary round,Roseau,2013
6462,119,15,0,5,15,,Preliminary round,Roseau,2013
6463,119,148,4,0,119,,Preliminary round,San_Cristobal,2013
6464,119,164,4,0,119,,Preliminary round,San_Cristobal,2013
6465,121,21,1,2,21,,Preliminary round,San Cristobal,2013
6466,121,174,1,1,draw,,Preliminary round,San_Salvador,2013
6467,121,222,0,5,222,,Preliminary round,Kathmandu,2013
6468,123,108,2,0,123,,Preliminary round,Quito,2013
6469,123,138,2,0,123,,Preliminary round,Quito,2013
6470,126,23,4,0,126,,Preliminary round,San_Salvador,2013
6471,126,165,3,2,126,,Preliminary round,San_Salvador,2013
6472,127,31,4,0,127,,Preliminary round,San_Salvador,2013
6473,127,53,2,0,127,,Preliminary round,Malabo,2013
6474,127,57,1,1,draw,,Preliminary round,Asmara,2013
6475,127,103,5,0,127,,Preliminary round,Addis Ababa,2013
6476,130,47,0,3,47,,Preliminary round,St._Georges,2013
6477,130,92,1,4,92,,Preliminary round,St._Georges,2013
6478,130,104,1,1,draw,,Preliminary round,St._Georges,2013
6479,130,142,3,1,130,,Preliminary round,Guatemala,2013
6480,130,153,3,0,130,,Preliminary round,Guatemala,2013
6481,130,215,4,0,130,,Preliminary round,Guatemala,2013
6482,131,133,1,1,draw,,Preliminary round,Bissau,2013
6483,131,158,2,0,131,,Preliminary round,Georgetown,2013
6484,131,171,2,1,131,,Preliminary round,Georgetown,2013
6485,133,68,2,1,133,,Preliminary round,Georgetown,2013
6486,133,131,2,1,133,,Preliminary round,Port-au-Prince,2013
6487,133,213,2,2,draw,,Preliminary round,Port-au-Prince,2013
6488,135,79,6,0,135,,Preliminary round,Port-au-Prince,2013
6489,135,200,0,5,200,,Preliminary round,Hong Kong,2013
6490,136,66,2,2,draw,,Preliminary round,New Delhi,2013
6491,136,88,0,2,88,,Preliminary round,Jakarta,2013
6492,138,123,1,4,123,,Preliminary round,Jakarta,2013
6493,138,145,2,3,145,,Preliminary round,Jakarta,2013
6494,140,71,4,3,140,,Preliminary round,Jakarta,2013
6495,140,94,6,0,140,,Preliminary round,Tehran,2013
6496,140,163,3,0,140,,Preliminary round,Tehran,2013
6497,141,197,4,0,141,,Preliminary round,Tehran,2013
6498,142,130,1,0,142,,Preliminary round,Doha,2013
6499,142,141,0,2,141,,Preliminary round,Arbil,2013
6500,144,32,2,0,144,,Preliminary round,Arbil,2013
6501,144,45,1,0,144,,Preliminary round,Saitama,2013
6502,145,72,8,0,145,,Preliminary round,Osaka,2013
6503,145,108,2,1,145,,Preliminary round,Amman,2013
6504,145,123,1,3,123,,Preliminary round,Amman,2013
6505,148,102,9,0,148,,Preliminary round,Amman,2013
6506,148,159,2,0,148,,Preliminary round,Amman,2013
6507,148,164,4,0,148,,Preliminary round,Nairobi,2013
6508,149,2,0,1,2,,Preliminary round,Kuwait,2013
6509,149,52,3,0,149,,Preliminary round,Kuwait,2013
6510,149,95,1,1,draw,,Preliminary round,Kuwait,2013
6511,149,195,2,1,149,,Preliminary round,Kuwait,2013
