id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,is_final
6097,Cook Islands,Samoa,1,2,Samoa,,Preliminary round,Maputo,2014,False
6098,Costa Rica,El Salvador,0,0,draw,,Preliminary round,Campo Grande,2014,False
6099,Costa Rica,England,1,1,draw,,Preliminary round,Sofija,2014,False
6100,Costa Rica,Guyana,2,0,Costa Rica,,Preliminary round,Sofija,2014,False
6101,Costa Rica,Honduras,2,2,draw,,Preliminary round,Puerto_Ordaz,2014,False
6102,Costa Rica,Jamaica,0,2,Jamaica,,Preliminary round,Cardiff,2014,False
6103,Costa Rica,Mexico,6,2,Costa Rica,,Preliminary round,Sofija,2014,False
6104,Costa Rica,Mexico,0,2,Mexico,,Preliminary round,Cardiff,2014,False
6105,Costa Rica,Panama,1,3,Panama,,Preliminary round,Cardiff,2014,False
6106,Costa Rica,United States,0,2,United States,,Preliminary round,Chililabombwe,2014,False
6107,Cote d Ivoire,Gambia,0,2,Gambia,,Preliminary round,Bridgetown,2014,False
6108,Cote d Ivoire,Japan,4,0,Cote d Ivoire,,Preliminary round,Blida,2014,False
6109,Cote d Ivoire,Morocco,0,2,Morocco,,Preliminary round,Bridgetown,2014,False
6110,Cote d Ivoire,Senegal,1,4,Senegal,,Preliminary round,Belmopan,2014,False
6111,Cote d Ivoire,Tanzania,3,1,Cote d Ivoire,,Preliminary round,Libreville,2014,False
6112,Croatia,Belgium,0,1,Belgium,,Preliminary round,Chililabombwe,2014,False
6113,Croatia,Iceland,1,0,Croatia,,Preliminary round,Chililabombwe,2014,False
6114,Croatia,Macedonia,1,1,draw,,Preliminary round,Sofija,2014,False
6115,Croatia,Mexico,1,1,draw,,Preliminary round,Gaborone,2014,False
6116,Croatia,Wales,4,1,Croatia,,Preliminary round,Sofija,2014,False
6117,Cuba,Canada,4,2,Cuba,,Preliminary round,Ouagadougou,2014,False
6118,Cuba,Honduras,2,3,Honduras,,Preliminary round,Ouagadougou,2014,False
6119,Cuba,Panama,1,0,Cuba,,Preliminary round,Ouagadougou,2014,False
6120,Curacao,Antigua and Barbuda,1,1,draw,,Preliminary round,Maputo,2014,False
6121,Curacao,Haiti,3,0,Curacao,,Preliminary round,Maputo,2014,False
6122,Curacao,US Virgin Islands,1,2,US Virgin Islands,,Preliminary round,Windhoek,2014,False
6123,Cyprus,Iceland,2,1,Cyprus,,Preliminary round,Yaounde,2014,False
6124,Cyprus,Norway,0,0,draw,,Preliminary round,Yaounde,2014,False
6125,Czech Republic,Bulgaria,3,0,Czech Republic,,Preliminary round,Yaounde,2014,False
6126,Czech Republic,Malta,4,0,Czech Republic,,Preliminary round,Santiago,2014,False
6127,C�te d'Ivoire,Japan,2,0,C�te d'Ivoire,,Preliminary round,Kinshasa,2014,False
6128,Democratic Republic of the Congo,Swaziland,2,1,Democratic Republic of the Congo,,Preliminary round,Windhoek,2014,False
6129,Democratic Republic of the Congo,Togo,1,0,Democratic Republic of the Congo,,Preliminary round,Santiago,2014,False
6130,Denmark,Czech Republic,0,0,draw,,Preliminary round,Santiago,2014,False
6131,Djibouti,Namibia,4,2,Djibouti,,Preliminary round,Windhoek,2014,False
6132,Dominica,Nicaragua,2,0,Dominica,,Preliminary round,Rotterdam,2014,False
6133,Dominica,Panama,1,3,Panama,,Preliminary round,Noumea,2014,False
6134,Dominican Republic,Anguilla,3,0,Dominican Republic,,Preliminary round,Noumea,2014,False
6135,Dominican Republic,Cayman Islands,0,2,Cayman Islands,,Preliminary round,Lautoka,2014,False
6136,Dominican Republic,El Salvador,3,0,Dominican Republic,,Preliminary round,Auckland,2014,False
6137,Dominican Republic,Surinam,0,1,Surinam,,Preliminary round,Diriamba,2014,False
6138,East Timor,Nepal,1,2,Nepal,,Preliminary round,Niamey,2014,False
6139,Ecuador,Bolivia,2,2,draw,,Preliminary round,Santiago,2014,False
6140,Ecuador,Chile,2,0,Ecuador,,Preliminary round,Bogota,2014,False
6141,Ecuador,Colombia,2,4,Colombia,,Preliminary round,Medellin,2014,False
6142,Ecuador,France,1,0,Ecuador,,Preliminary round,Toronto,2014,False
6143,Ecuador,Peru,0,2,Peru,,Preliminary round,Niamey,2014,False
6144,Ecuador,Venezuela,3,1,Ecuador,,Preliminary round,Niamey,2014,False
6145,Egypt,Mozambique,2,0,Egypt,,Preliminary round,Medellin,2014,False
6146,El Salvador,Cayman Islands,2,0,El Salvador,,Preliminary round,Abuja,2014,False
6147,El Salvador,Costa Rica,1,0,El Salvador,,Preliminary round,Medellin,2014,False
6148,El Salvador,Dominican Republic,4,1,El Salvador,,Preliminary round,Abuja,2014,False
6149,El Salvador,Guyana,1,0,El Salvador,,Preliminary round,San_Jose,2014,False
6150,El Salvador,Mexico,2,0,El Salvador,,Preliminary round,San_Jose,2014,False
6151,El Salvador,Surinam,2,0,El Salvador,,Preliminary round,Abuja,2014,False
6152,England,Italy,1,0,England,,Preliminary round,Tirane,2014,False
6153,England,San Marino,0,3,San Marino,,Preliminary round,San_Jose,2014,False
6154,England,Ukraine,4,0,England,,Preliminary round,San_Jose,2014,False
6155,Equatorial Guinea,Madagascar,2,0,Equatorial Guinea,,Preliminary round,Pyongyang,2014,False
6156,Equatorial Guinea,Sierra Leone,3,1,Equatorial Guinea,,Preliminary round,San_Jose,2014,False
6157,Eritrea,Rwanda,0,0,draw,,Preliminary round,Shanghai,2014,False
6158,Estonia,Hungary,0,1,Hungary,,Preliminary round,San_Jose,2014,False
6159,Estonia,Romania,1,0,Estonia,,Preliminary round,Zagreb,2014,False
6160,Ethiopia,Central African Republic,2,2,draw,,Preliminary round,Zagreb,2014,False
6161,Ethiopia,Somalia,1,1,draw,,Preliminary round,Shanghai,2014,False
6162,Faroe Islands,Ireland,4,1,Faroe Islands,,Preliminary round,Larnax,2014,False
6163,Faroe Islands,Sweden,2,1,Faroe Islands,,Preliminary round,Larnax,2014,False
6164,Fiji,New Zealand,1,2,New Zealand,,Preliminary round,Levkosia,2014,False
6165,Fiji,Solomon Islands,2,2,draw,,Preliminary round,Larnax,2014,False
6166,Finland,France,0,0,draw,,Preliminary round,Praha,2014,False
6167,Finland,Georgia,2,0,Finland,,Preliminary round,Praha,2014,False
6168,France,Belarus,7,0,France,,Preliminary round,Uherske Hradiste,2014,False
6169,France,Honduras,0,5,Honduras,,Preliminary round,Andorra la Vella,2014,False
6170,Gabon,Burkina Faso,1,2,Burkina Faso,,Preliminary round,Praha,2014,False
6171,Gambia,Morocco,3,0,Gambia,,Preliminary round,København,2014,False
6172,Georgia,Belarus,0,1,Belarus,,Preliminary round,København,2014,False
6173,Georgia,Spain,1,1,draw,,Preliminary round,København,2014,False
6174,Germany,Faroe Islands,1,0,Germany,,Preliminary round,København,2014,False
6175,Germany,Ghana,2,0,Germany,,Preliminary round,Bruxelles,2014,False
6176,Germany,Portugal,0,1,Portugal,,Preliminary round,St._Johns,2014,False
6177,Germany,Sweden,2,0,Germany,,Preliminary round,Quito,2014,False
6178,Ghana,Lesotho,1,1,draw,,Preliminary round,Quito,2014,False
6179,Ghana,United States,1,2,United States,,Preliminary round,St._Johns,2014,False
6180,Ghana,United States,1,0,Ghana,,Preliminary round,Quito,2014,False
6181,Greece,Bosnia and Herzegovina,1,1,draw,,Preliminary round,Quito,2014,False
6182,Greece,Cote d Ivoire,0,0,draw,,Preliminary round,Ouagadougou,2014,False
6183,Greece,C�te d'Ivoire,1,2,C�te d'Ivoire,,Preliminary round,San_Salvador,2014,False
6184,Greece,Lithuania,1,2,Lithuania,,Preliminary round,Quito,2014,False
6185,Grenada,Belize,1,0,Grenada,,Preliminary round,Pyongyang,2014,False
6186,Grenada,Guatemala,0,0,draw,,Preliminary round,Belfast,2014,False
6187,Grenada,Saint Vincent & The Grenadines,4,0,Grenada,,Preliminary round,Belfast,2014,False
6188,Guatemala,Antigua and Barbuda,2,0,Guatemala,,Preliminary round,Cairo,2014,False
6189,Guatemala,Belize,2,2,draw,,Preliminary round,Oslo,2014,False
6190,Guatemala,Grenada,0,1,Grenada,,Preliminary round,Oslo,2014,False
6191,Guatemala,Jamaica,3,0,Guatemala,,Preliminary round,Cairo,2014,False
6192,Guatemala,Saint Vincent & The Grenadines,0,1,Saint Vincent & The Grenadines,,Preliminary round,Muscat,2014,False
6193,Guatemala,United States,1,1,draw,,Preliminary round,Cairo,2014,False
6194,Guinea,Egypt,1,0,Guinea,,Preliminary round,San_Salvador,2014,False
6195,Guinea-Bissau,Togo,1,1,draw,,Preliminary round,Muscat,2014,False
6196,Guyana,Barbados,2,1,Guyana,,Preliminary round,Muscat,2014,False
6197,Guyana,Bermuda,1,0,Guyana,,Preliminary round,Panama,2014,False
6198,Guyana,Costa Rica,0,1,Costa Rica,,Preliminary round,San_Salvador,2014,False
6199,Guyana,El Salvador,2,1,Guyana,,Preliminary round,San_Salvador,2014,False
6200,Guyana,Mexico,2,2,draw,,Preliminary round,San_Salvador,2014,False
6201,Guyana,Trinidad and Tobago,2,0,Guyana,,Preliminary round,Asuncion,2014,False
6202,Haiti,Antigua and Barbuda,1,0,Haiti,,Preliminary round,Asuncion,2014,False
6203,Haiti,Curacao,2,0,Haiti,,Preliminary round,Asuncion,2014,False
6204,Haiti,US Virgin Islands,1,1,draw,,Preliminary round,Lima,2014,False
6205,Honduras,Canada,2,2,draw,,Preliminary round,San_Salvador,2014,False
6206,Honduras,Cuba,6,0,Honduras,,Preliminary round,London,2014,False
6207,Honduras,Ecuador,0,4,Ecuador,,Preliminary round,Minsk,2014,False
6208,Honduras,Panama,3,0,Honduras,,Preliminary round,London,2014,False
6209,Honduras,Switzerland,0,0,draw,,Preliminary round,Toronto,2014,False
6210,Hong Kong,Saudi Arabia,1,1,draw,,Preliminary round,Lima,2014,False
6211,Hungary,Estonia,0,2,Estonia,,Preliminary round,Tursunzoda,2014,False
6212,Hungary,Netherlands,5,1,Hungary,,Preliminary round,London,2014,False
6213,Hungary,Romania,1,1,draw,,Preliminary round,Apia,2014,False
6214,Hungary,Turkey,2,1,Hungary,,Preliminary round,London,2014,False
6215,Iceland,Albania,2,1,Iceland,,Preliminary round,Apia,2014,False
6216,Iceland,Croatia,0,2,Croatia,,Preliminary round,San_Cristobal,2014,False
6217,Iceland,Cyprus,5,2,Iceland,,Preliminary round,St._Johns,2014,False
6218,Iceland,Norway,1,0,Iceland,,Preliminary round,Tallinn,2014,False
6219,Iceland,Slovenia,1,0,Iceland,,Preliminary round,St._Johns,2014,False
6220,Iceland,Switzerland,2,0,Iceland,,Preliminary round,Tallinn,2014,False
6221,India,United Arab Emirates,1,0,India,,Preliminary round,Lima,2014,False
6222,Indonesia,Bahrain,2,1,Indonesia,,Preliminary round,Chorzow,2014,False
6223,Indonesia,Iran,1,1,draw,,Preliminary round,Wrocław,2014,False
6224,Indonesia,Qatar,0,0,draw,,Preliminary round,Braga,2014,False
6225,Indonesia,Turkmenistan,2,3,Turkmenistan,,Preliminary round,Lisboa,2014,False
6226,Iran,Bahrain,1,0,Iran,,Preliminary round,Bayamon,2014,False
6227,Iran,Indonesia,2,2,draw,,Preliminary round,Bayamon,2014,False
6228,Iran,Lebanon,10,0,Iran,,Preliminary round,St._Johns,2014,False
6229,Iran,Maldives,1,3,Maldives,,Preliminary round,Doha,2014,False
6230,Iran,Nigeria,0,0,draw,,Preliminary round,St._Johns,2014,False
6231,Iran,Nigeria,3,1,Iran,,Preliminary round,Quito,2014,False
6232,Iran,Qatar,0,2,Qatar,,Preliminary round,Tallinn,2014,False
6233,Iran,Qatar,0,1,Qatar,,Preliminary round,Torshavn,2014,False
6234,Iran,South Korea,2,1,Iran,,Preliminary round,Toftir,2014,False
6235,Iran,Uzbekistan,0,2,Uzbekistan,,Preliminary round,Torshavn,2014,False
6236,Iraq,Australia,2,1,Iraq,,Preliminary round,Helsinki,2014,False
6237,Iraq,China,1,1,draw,,Preliminary round,Doha,2014,False
6238,Iraq,Japan,1,1,draw,,Preliminary round,Buenos Aires,2014,False
6239,Iraq,Jordan,0,0,draw,,Preliminary round,Doha,2014,False
6240,Iraq,Jordan,0,3,Jordan,,Preliminary round,Helsinki,2014,False
6241,Iraq,Oman,2,1,Iraq,,Preliminary round,Helsinki,2014,False
6242,Iraq,Singapore,3,1,Iraq,,Preliminary round,Paris,2014,False
6243,Iraq,Yemen,2,0,Iraq,,Preliminary round,Doha,2014,False
6244,Ireland,Austria,4,1,Ireland,,Preliminary round,Buenos Aires,2014,False
6245,Ireland,Faroe Islands,4,2,Ireland,,Preliminary round,Oranjestad,2014,False
6246,Ireland,Germany,5,0,Ireland,,Preliminary round,Guingamp,2014,False
6247,Ireland,Kazakhstan,3,0,Ireland,,Preliminary round,Sydney,2014,False
6248,Ireland,Sweden,2,1,Ireland,,Preliminary round,Brisbane,2014,False
6249,Israel,Azerbaijan,6,0,Israel,,Preliminary round,Nassau,2014,False
6250,Israel,Luxembourg,1,1,draw,,Preliminary round,Paris,2014,False
6251,Israel,Northern Ireland,1,1,draw,,Preliminary round,Manama,2014,False
6252,Israel,Portugal,0,0,draw,,Preliminary round,Manama,2014,False
6253,Israel,Russia,1,0,Israel,,Preliminary round,Paris,2014,False
6254,Italy,Armenia,2,0,Italy,,Preliminary round,Dhaka,2014,False
6255,Italy,Bulgaria,3,0,Italy,,Preliminary round,Dhaka,2014,False
6256,Italy,Costa Rica,10,0,Italy,,Preliminary round,Manama,2014,False
6257,Italy,Czech Republic,1,2,Czech Republic,,Preliminary round,Prospect,2014,False
6258,Italy,Denmark,1,1,draw,,Preliminary round,Paris,2014,False
6259,Italy,Malta,0,2,Malta,,Preliminary round,Libreville,2014,False
6260,Italy,Uruguay,1,0,Italy,,Preliminary round,Sofija,2014,False
6261,Jamaica,Antigua and Barbuda,3,0,Jamaica,,Preliminary round,Libreville,2014,False
6262,Jamaica,Costa Rica,1,2,Costa Rica,,Preliminary round,Belmopan,2014,False
6263,Jamaica,Guatemala,0,2,Guatemala,,Preliminary round,Tbilisi,2014,False
6264,Jamaica,Honduras,3,1,Jamaica,,Preliminary round,San_Pedro_Sula,2014,False
6265,Jamaica,Mexico,1,1,draw,,Preliminary round,Belmopan,2014,False
6266,Jamaica,Panama,2,1,Jamaica,,Preliminary round,Prospect,2014,False
6267,Jamaica,United States,0,0,draw,,Preliminary round,Tbilisi,2014,False
6268,Jamaica,United States,1,1,draw,,Preliminary round,Prospect,2014,False
6269,Japan,Australia,2,1,Japan,,Preliminary round,Prospect,2014,False
6270,Japan,Colombia,2,2,draw,,Preliminary round,Sofija,2014,False
6271,Japan,Greece,1,1,draw,,Preliminary round,Baku,2014,False
6272,Japan,Iraq,4,0,Japan,,Preliminary round,Hannover,2014,False
6273,Japan,Jordan,1,1,draw,,Preliminary round,Hamburg,2014,False
6274,Japan,North Korea,0,3,North Korea,,Preliminary round,Doha,2014,False
6275,Japan,Oman,4,0,Japan,,Preliminary round,Leipzig,2014,False
6276,Japan,Tajikistan,3,0,Japan,,Preliminary round,Doha,2014,False
6277,Japan,Uzbekistan,1,0,Japan,,Preliminary round,Kumasi,2014,False
6278,Jordan,Australia,2,2,draw,,Preliminary round,Kumasi,2014,False
6279,Jordan,China,2,2,draw,,Preliminary round,Constanta,2014,False
6280,Jordan,Iraq,0,3,Iraq,,Preliminary round,Cluj-Napoca,2014,False
6281,Jordan,Iraq,2,0,Jordan,,Preliminary round,Accra,2014,False
6282,Jordan,Japan,1,2,Japan,,Preliminary round,La_Paz,2014,False
6283,Jordan,Nepal,3,0,Jordan,,Preliminary round,Moskva,2014,False
6284,Jordan,Oman,1,2,Oman,,Preliminary round,Tortola,2014,False
6285,Jordan,Singapore,2,1,Jordan,,Preliminary round,Moskva,2014,False
6286,Jordan,Uruguay,2,2,draw,,Preliminary round,Bujumbura,2014,False
6287,Jordan,Uzbekistan,4,2,Jordan,,Preliminary round,Phnom Penh,2014,False
6288,Kazakhstan,Austria,2,1,Kazakhstan,,Preliminary round,Erakleion,2014,False
6289,Kazakhstan,Faroe Islands,0,0,draw,,Preliminary round,Toronto,2014,False
6290,Kazakhstan,Germany,4,0,Kazakhstan,,Preliminary round,Toronto,2014,False
6291,Kazakhstan,Ireland,5,2,Kazakhstan,,Preliminary round,Athina,2014,False
6292,Kazakhstan,Sweden,4,1,Kazakhstan,,Preliminary round,Toronto,2014,False
6293,Kenya,Malawi,2,1,Kenya,,Preliminary round,Athina,2014,False
6294,Kenya,Namibia,1,1,draw,,Preliminary round,Georgetown,2014,False
6295,Kenya,Nigeria,1,4,Nigeria,,Preliminary round,Georgetown,2014,False
6296,Kenya,Seychelles,3,0,Kenya,,Preliminary round,Kigali,2014,False
6297,Kuwait,Lebanon,3,1,Kuwait,,Preliminary round,Kigali,2014,False
6298,Kuwait,Philippines,1,1,draw,,Preliminary round,Basseterre,2014,False
6299,Kuwait,South Korea,1,3,South Korea,,Preliminary round,Los Angeles,2014,False
6300,Kuwait,United Arab Emirates,2,0,Kuwait,,Preliminary round,Vieux-Fort,2014,False
6301,Kyrgyzstan,Uzbekistan,0,3,Uzbekistan,,Preliminary round,Kingstown,2014,False
6302,Laos,Cambodia,0,3,Cambodia,,Preliminary round,Serravalle,2014,False
6303,Laos,China,0,2,China,,Preliminary round,Serravalle,2014,False
6304,Latvia,Bosnia and Herzegovina,0,1,Bosnia and Herzegovina,,Preliminary round,Georgetown,2014,False
6305,Latvia,Greece,0,0,draw,,Preliminary round,Athina,2014,False
6306,Latvia,Liechtenstein,1,2,Liechtenstein,,Preliminary round,Accra,2014,False
6307,Latvia,Lithuania,1,2,Lithuania,,Preliminary round,Ndjamena,2014,False
6308,Latvia,Slovakia,2,0,Latvia,,Preliminary round,Santiago,2014,False
6309,Lebanon,Bangladesh,1,3,Bangladesh,,Preliminary round,Serravalle,2014,False
6310,Lebanon,Iran,1,2,Iran,,Preliminary round,Conakry,2014,False
6311,Lebanon,Kuwait,1,1,draw,,Preliminary round,Riyadh,2014,False
6312,Lebanon,Qatar,2,1,Lebanon,,Preliminary round,Conakry,2014,False
6313,Lebanon,South Korea,4,1,Lebanon,,Preliminary round,Riyadh,2014,False
6314,Lebanon,South Korea,4,2,Lebanon,,Preliminary round,Santiago,2014,False
6315,Lebanon,United Arab Emirates,2,0,Lebanon,,Preliminary round,Riyadh,2014,False
6316,Lebanon,Uzbekistan,4,0,Lebanon,,Preliminary round,San_Pedro_Sula,2014,False
6317,Lesotho,Burundi,0,2,Burundi,,Preliminary round,Riyadh,2014,False
6318,Lesotho,Ghana,0,1,Ghana,,Preliminary round,Shenzhen,2014,False
6319,Lesotho,Sudan,1,0,Lesotho,,Preliminary round,San_Pedro_Sula,2014,False
6320,Lesotho,Zambia,7,2,Lesotho,,Preliminary round,Kunming,2014,False
6321,Liberia,Angola,3,1,Liberia,,Preliminary round,San_Pedro_Sula,2014,False
6322,Liberia,Senegal,2,1,Liberia,,Preliminary round,Kunming,2014,False
6323,Liberia,Uganda,1,2,Uganda,,Preliminary round,Barranquilla,2014,False
6324,Libya,Cameroon,4,1,Libya,,Preliminary round,San_Pedro_Sula,2014,False
6325,Libya,Democratic Republic of the Congo,1,1,draw,,Preliminary round,Barranquilla,2014,False
6326,Libya,Togo,0,1,Togo,,Preliminary round,Mitsamiouli,2014,False
6327,Liechtenstein,Bosnia and Herzegovina,2,3,Bosnia and Herzegovina,,Preliminary round,San_Pedro_Sula,2014,False
6328,Liechtenstein,Greece,1,1,draw,,Preliminary round,Pointe-Noire,2014,False
6329,Liechtenstein,Latvia,2,3,Latvia,,Preliminary round,Apia,2014,False
6330,Liechtenstein,Lithuania,3,0,Liechtenstein,,Preliminary round,Budapest,2014,False
6331,Liechtenstein,Slovakia,0,1,Slovakia,,Preliminary round,Willemstad,2014,False
6332,Lithuania,Bosnia and Herzegovina,2,4,Bosnia and Herzegovina,,Preliminary round,Willemstad,2014,False
6333,Lithuania,Greece,6,1,Lithuania,,Preliminary round,Willemstad,2014,False
6334,Lithuania,Latvia,5,1,Lithuania,,Preliminary round,Kinshasa,2014,False
6335,Lithuania,Liechtenstein,0,4,Liechtenstein,,Preliminary round,Djibouti,2014,False
6336,Lithuania,Slovakia,0,1,Slovakia,,Preliminary round,Budapest,2014,False
6337,Luxembourg,Azerbaijan,0,2,Azerbaijan,,Preliminary round,Roseau,2014,False
6338,Luxembourg,Israel,1,2,Israel,,Preliminary round,Budapest,2014,False
6339,Luxembourg,Northern Ireland,0,5,Northern Ireland,,Preliminary round,Roseau,2014,False
6340,Luxembourg,Portugal,1,2,Portugal,,Preliminary round,Reykjavik,2014,False
6341,Luxembourg,Russia,4,0,Luxembourg,,Preliminary round,San_Cristobal,2014,False
6342,Macao,Vietnam,4,0,Macao,,Preliminary round,Riyadh,2014,False
6343,Macedonia,Belgium,4,0,Macedonia,,Preliminary round,San_Cristobal,2014,False
6344,Macedonia,Croatia,1,1,draw,,Preliminary round,Reykjavik,2014,False
6345,Macedonia,Scotland,1,2,Scotland,,Preliminary round,San Cristobal,2014,False
6346,Macedonia,Serbia,1,2,Serbia,,Preliminary round,Tehran,2014,False
6347,Macedonia,Wales,1,1,draw,,Preliminary round,San_Salvador,2014,False
6348,Madagascar,Equatorial Guinea,0,0,draw,,Preliminary round,Glasgow,2014,False
6349,Malawi,Kenya,0,5,Kenya,,Preliminary round,Kathmandu,2014,False
6350,Malawi,Namibia,2,0,Malawi,,Preliminary round,Quito,2014,False
6351,Malawi,Nigeria,1,1,draw,,Preliminary round,Tehran,2014,False
6352,Malaysia,Singapore,1,0,Malaysia,,Preliminary round,Dakar,2014,False
6353,Malaysia,Taiwan,1,1,draw,,Preliminary round,Dakar,2014,False
6354,Maldives,Iran,3,1,Maldives,,Preliminary round,Dakar,2014,False
6355,Mali,Algeria,1,0,Mali,,Preliminary round,Tehran,2014,False
6356,Mali,Benin,2,0,Mali,,Preliminary round,Quito,2014,False
6357,Mali,Rwanda,4,0,Mali,,Preliminary round,San_Salvador,2014,False
6358,Malta,Armenia,1,1,draw,,Preliminary round,Dublin,2014,False
6359,Malta,Bulgaria,3,2,Malta,,Preliminary round,San_Salvador,2014,False
6360,Malta,Czech Republic,4,0,Malta,,Preliminary round,San_Salvador,2014,False
6361,Malta,Denmark,2,0,Malta,,Preliminary round,Malabo,2014,False
6362,Malta,Italy,1,1,draw,,Preliminary round,Asmara,2014,False
6363,Mexico,Cameroon,6,0,Mexico,,Preliminary round,Ho_Chi_Minh,2014,False
6364,Mexico,Costa Rica,0,1,Costa Rica,,Preliminary round,Dublin,2014,False
6365,Mexico,Costa Rica,5,0,Mexico,,Preliminary round,Addis Ababa,2014,False
6366,Mexico,El Salvador,2,1,Mexico,,Preliminary round,Dublin,2014,False
6367,Mexico,Guyana,2,2,draw,,Preliminary round,Dublin,2014,False
6368,Mexico,Honduras,0,3,Honduras,,Preliminary round,St._Georges,2014,False
6369,Mexico,Jamaica,1,4,Jamaica,,Preliminary round,St._Georges,2014,False
6370,Mexico,New Zealand,1,1,draw,,Preliminary round,St._Georges,2014,False
6371,Mexico,Panama,3,1,Mexico,,Preliminary round,Guatemala,2014,False
