id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
6309,114,1,3
6310,114,1,2
6311,114,1,1
6312,114,2,1
6313,114,4,1
6314,114,4,2
6315,114,2,0
6316,114,4,0
6317,115,0,2
6318,115,0,1
6319,115,1,0
6320,115,7,2
6321,116,3,1
6322,116,2,1
6323,116,1,2
6324,117,4,1
6325,117,1,1
6326,117,0,1
6327,118,2,3
6328,118,1,1
6329,118,2,3
6330,118,3,0
6331,118,0,1
6332,119,2,4
6333,119,6,1
6334,119,5,1
6335,119,0,4
6336,119,0,1
6337,120,0,2
6338,120,1,2
6339,120,0,5
6340,120,1,2
6341,120,4,0
6342,121,4,0
6343,122,4,0
6344,122,1,1
6345,122,1,2
6346,122,1,2
6347,122,1,1
6348,123,0,0
6349,124,0,5
6350,124,2,0
6351,124,1,1
6352,125,1,0
6353,125,1,1
6354,126,3,1
6355,127,1,0
6356,127,2,0
6357,127,4,0
6358,128,1,1
6359,128,3,2
6360,128,4,0
6361,128,2,0
6362,128,1,1
6363,131,6,0
6364,131,0,1
6365,131,5,0
6366,131,2,1
6367,131,2,2
6368,131,0,3
6369,131,1,4
6370,131,1,1
6371,131,3,1
6372,131,3,0
6373,132,0,0
6374,132,4,0
6375,132,1,1
6376,132,2,0
6377,132,1,1
6378,133,2,0
6379,134,2,1
6380,134,2,1
6381,134,0,1
6382,134,7,0
6383,134,2,1
6384,135,3,0
6385,136,3,1
6386,136,2,2
6387,136,6,0
6388,137,2,3
6389,137,0,5
6390,137,2,2
6391,137,2,0
6392,138,1,2
6393,138,0,2
6394,139,2,1
6395,139,3,2
6396,139,0,2
6397,139,1,4
6398,140,0,1
6399,140,1,0
6400,141,1,1
6401,141,4,1
6402,141,2,3
6403,141,4,3
6404,141,6,0
6405,141,5,0
6406,142,3,0
6407,142,5,0
6408,142,0,0
6409,142,1,0
6410,142,3,0
6411,143,4,0
6412,143,1,0
6413,143,1,1
6414,143,1,5
6415,143,1,2
6416,144,2,0
6417,144,0,3
6418,145,0,2
6419,145,2,0
6420,145,0,4
6421,146,1,0
6422,146,1,0
6423,146,0,1
6424,146,1,0
6425,146,8,0
6426,146,2,1
6427,146,2,1
6428,147,3,7
6429,147,2,1
6430,147,2,1
6431,149,2,3
6432,149,1,3
6433,149,1,2
6434,149,9,0
6435,149,2,0
6436,150,4,0
6437,150,0,1
6438,150,3,0
6439,150,2,0
6440,150,1,1
6441,151,2,0
6442,151,3,2
6443,151,2,1
6444,151,2,2
6445,151,0,2
6446,151,2,1
6447,151,4,1
6448,151,1,1
6449,152,0,1
6450,153,0,0
6451,153,2,2
6452,154,0,1
6453,154,0,3
6454,154,0,2
6455,154,0,0
6456,154,0,1
6457,154,6,2
6458,154,1,6
6459,154,4,0
6460,154,4,0
6461,154,2,2
6462,155,0,1
6463,155,2,1
6464,156,2,1
6465,156,3,1
6466,156,1,0
6467,156,1,7
6468,156,4,1
6469,156,0,4
6470,156,4,0
6471,156,0,3
6472,157,2,0
6473,157,2,1
6474,157,1,1
6475,157,0,0
6476,157,2,1
6477,157,1,0
6478,157,0,1
6479,157,0,1
6480,158,1,2
6481,158,2,0
6482,159,2,1
6483,159,1,1
6484,159,1,0
6485,159,2,5
6486,159,4,1
6487,160,3,1
6488,160,2,0
6489,160,2,0
6490,160,0,2
6491,160,0,2
6492,160,4,0
6493,160,2,1
6494,161,3,2
6495,161,1,4
6496,161,0,2
6497,162,1,0
6498,162,1,1
6499,162,2,1
6500,162,1,1
6501,162,1,0
6502,162,0,0
6503,162,0,3
6504,162,0,0
6505,164,0,1
6506,164,1,0
6507,164,1,2
6508,164,1,0
6509,164,2,0
6510,164,1,0
6511,165,4,1
6512,165,0,1
6513,165,1,0
6514,165,1,0
6515,165,2,1
6516,165,3,0
6517,166,2,0
6518,166,2,1
6519,166,2,1
6520,166,0,0
6521,168,0,0
6522,168,2,1
6523,168,1,2
6524,169,0,2
6525,169,1,0
6526,169,1,1
6527,169,0,0
6528,170,3,1
6529,170,1,1
6530,170,2,3
6531,171,0,3
6532,171,1,1
6533,171,0,1
6534,172,0,0
6535,172,0,0
6536,172,0,2
6537,172,1,1
6538,172,2,2
6539,173,3,0
6540,174,6,0
6541,174,1,0
6542,174,1,2
6543,174,3,0
6544,175,3,0
6545,175,5,1
6546,175,1,1
6547,175,2,1
6548,175,2,1
6549,176,1,1
6550,176,2,0
6551,176,0,2
6552,176,1,2
6553,177,0,2
6554,177,4,0
6555,177,0,3
6556,177,1,1
6557,177,1,2
6558,179,1,1
6559,180,0,0
6560,180,3,0
6561,180,0,0
6562,181,2,1
6563,181,1,2
6564,181,2,1
6565,181,5,0
6566,182,4,0
6567,182,1,0
6568,182,0,0
6569,182,1,0
6570,182,1,1
6571,183,3,0
6572,183,4,0
6573,183,3,1
6574,183,0,0
6575,183,2,0
6576,184,3,0
6577,184,1,0
6578,184,0,0
6579,184,3,0
6580,184,1,0
6581,185,1,1
6582,186,1,1
6583,186,4,2
6584,186,2,2
6585,187,3,1
6586,187,1,2
6587,187,0,7
6588,187,0,0
6589,187,2,1
6590,187,1,0
6591,187,0,4
6592,187,0,2
6593,187,2,4
6594,190,0,2
6595,190,1,1
6596,190,2,1
6597,190,2,0
6598,190,0,3
6599,190,2,1
6600,191,0,0
6601,192,1,0
6602,192,1,1
6603,192,3,2
6604,193,1,3
6605,193,2,1
6606,193,8,0
6607,194,6,1
6608,195,1,3
6609,195,3,0
6610,195,0,0
6611,195,3,0
6612,195,0,2
6613,195,0,3
6614,196,1,0
6615,196,0,4
6616,196,0,1
6617,196,2,0
6618,196,0,2
6619,196,2,1
6620,196,0,3
6621,197,2,0
6622,198,4,0
6623,198,1,0
6624,198,0,2
6625,198,0,2
6626,198,5,3
6627,198,1,0
6628,199,3,1
6629,200,2,1
6630,200,1,3
6631,200,1,0
6632,200,1,0
6633,201,0,0
6634,201,0,0
6635,201,1,2
6636,201,6,0
6637,202,0,1
6638,202,1,1
6639,202,2,0
6640,202,1,2
6641,203,2,1
6642,203,1,1
6643,203,1,2
6644,203,1,0
6645,204,1,3
6646,205,0,0
6647,205,6,0
6648,205,1,1
6649,206,1,0
6650,206,1,3
6651,206,1,1
6652,206,1,3
6653,207,1,3
6654,207,10,0
6655,207,0,3
6656,207,0,5
6657,207,0,1
6658,208,0,1
6659,209,3,0
6660,211,3,0
6661,211,3,0
6662,211,2,1
6663,211,1,1
6664,213,0,1
6665,213,3,0
6666,213,0,0
6667,214,1,0
6668,214,0,0
6669,214,1,0
6670,214,0,0
6671,214,2,1
6672,214,4,0
6673,215,0,4
6674,215,2,3
6675,215,1,1
6676,215,3,1
6677,216,1,0
6678,216,3,2
6679,216,1,2
6680,216,1,1
6681,216,3,0
6682,216,0,4
6683,216,4,0
6684,216,3,0
6685,216,0,1
6686,216,0,1
6687,216,1,1
6688,216,2,2
6689,218,1,0
6690,218,1,0
6691,218,2,0
6692,218,2,0
6693,218,1,2
6694,218,3,1
6695,218,4,0
6696,218,1,1
6697,218,0,4
6698,218,2,3
6699,218,2,0
6700,219,0,1
6701,219,1,0
6702,219,1,8
6703,219,1,0
6704,219,2,0
6705,219,0,0
6706,219,0,3
6707,219,3,0
6708,219,0,0
6709,220,2,1
6710,220,0,0
6711,221,2,0
6712,221,1,1
6713,221,0,1
6714,221,0,7
6715,221,0,0
6716,221,3,0
6717,221,2,3
6718,221,0,2
6719,222,0,1
6720,222,1,2
6721,223,0,3
6722,223,4,2
6723,223,4,0
6724,223,0,3
6725,223,1,1
6726,225,3,1
6727,227,2,2
6728,227,4,0
6729,227,1,0
6730,228,3,0
6731,228,0,0
6732,228,1,0
6733,82,2,1
6734,83,1,2
6735,77,4,3
6736,218,2,1
6737,49,1,1
6738,190,1,1
6739,21,3,2
6740,28,2,0
6741,43,1,1
6742,195,1,0
6743,28,1,2
6744,218,0,2
6745,165,2,2
6746,195,0,2
6747,77,1,0
6748,49,2,1
6749,21,2,0
6750,77,4,2
6751,162,0,2
6752,68,6,2
6753,176,0,2
6754,216,1,1
6755,10,1,2
6756,57,0,0
6757,77,4,1
6758,131,0,0
6759,21,1,0
6760,82,1,2
6761,136,0,0
6762,190,7,0
6763,28,2,0
6764,160,3,2
6765,196,1,0
6766,218,0,0
6767,68,0,0
6768,141,1,1
6769,162,1,3
6770,223,0,2
6771,10,2,0
6772,77,2,1
6773,159,2,0
6774,206,0,1
6775,21,0,2
6776,49,4,1
6777,106,0,1
6778,190,1,1
6779,28,1,0
6780,35,3,3
6781,160,2,0
6782,187,2,3
6783,65,1,2
6784,99,0,1
6785,141,2,0
6786,223,0,3
6787,13,1,0
6788,159,0,2
6789,174,1,2
6790,206,1,0
6791,36,1,2
6792,47,2,4
6793,49,0,0
6794,106,2,1
6795,35,1,0
6796,83,0,2
6797,177,2,3
6798,187,2,1
6799,10,2,1
6800,141,3,1
6801,68,3,0
6802,77,3,1
6803,28,4,1
6804,106,1,1
6805,136,0,0
6806,160,6,1
6807,49,1,1
6808,141,2,2
6809,68,1,2
6810,136,1,0
6811,10,3,0
6812,77,2,0
6813,49,2,1
6814,10,3,3
