id_match,id_team,Number_of_goals_scored,Number_of_goals_conceded
6302,146,2,1
6303,79,0,1
6304,116,1,1
6305,69,0,10
6306,71,1,0
6307,163,0,1
6308,175,0,0
6309,133,1,1
6310,113,1,3
6311,9,0,3
6312,86,0,4
6313,104,0,0
6314,65,3,2
6315,156,0,2
6316,220,1,0
6317,98,0,3
6318,186,1,2
6319,141,0,0
6320,170,1,0
6321,41,0,0
6322,65,3,0
6323,21,3,0
6324,174,2,2
6325,82,0,0
6326,88,2,3
6327,95,1,4
6328,174,1,3
6329,176,1,2
6330,2,1,1
6331,182,0,0
6332,195,2,2
6333,11,3,0
6334,57,0,7
6335,103,2,2
6336,35,0,2
6337,116,0,1
6338,149,1,2
6339,195,0,2
6340,23,1,0
6341,32,0,1
6342,126,1,1
6343,140,0,5
6344,163,2,2
6345,206,0,7
6346,115,2,0
6347,175,0,0
6348,43,0,3
6349,156,0,1
6350,220,0,5
6351,31,1,1
6352,53,0,1
6353,57,0,0
6354,127,0,5
6355,99,0,3
6356,106,0,1
6357,150,2,1
6358,73,2,0
6359,100,1,1
6360,194,1,4
6361,119,1,0
6362,148,0,4
6363,159,0,2
6364,164,0,0
6365,75,0,2
6366,76,0,1
6367,121,0,1
6368,176,1,1
6369,222,3,2
6370,3,0,1
6371,165,1,1
6372,10,2,2
6373,65,1,0
6374,220,0,1
6375,83,0,2
6376,117,0,0
6377,181,0,2
6378,39,2,4
6379,72,2,1
6380,53,2,2
6381,127,1,2
6382,3,1,2
6383,78,0,2
6384,144,0,3
6385,116,0,5
6386,202,0,1
6387,205,1,0
6388,69,1,2
6389,179,2,0
6390,72,1,0
6391,185,4,0
6392,25,1,3
6393,65,1,1
6394,217,0,2
6395,220,1,0
6396,25,1,0
6397,41,0,4
6398,65,0,2
6399,156,2,1
6400,32,1,3
6401,78,2,2
6402,92,2,0
6403,104,2,0
6404,130,3,1
6405,153,2,0
6406,215,1,0
6407,79,2,0
6408,135,4,1
6409,175,2,1
6410,21,0,1
6411,5,2,0
6412,71,1,1
6413,163,1,2
6414,2,2,0
6415,49,2,5
6416,52,0,1
6417,182,0,10
6418,113,1,1
6419,105,1,4
6420,14,2,4
6421,73,0,3
6422,107,1,2
6423,194,0,6
6424,15,1,1
6425,148,0,0
6426,159,0,2
6427,11,0,3
6428,31,2,1
6429,53,2,0
6430,47,1,3
6431,92,1,1
6432,130,1,2
6433,153,1,1
6434,215,1,2
6435,13,2,1
6436,105,2,1
6437,150,2,2
6438,217,2,4
6439,218,0,0
6440,73,0,4
6441,81,1,4
6442,194,1,1
6443,138,4,1
6444,145,1,0
6445,26,2,1
6446,118,0,2
6447,181,2,4
6448,186,1,0
6449,82,2,7
6450,226,1,2
6451,175,2,1
6452,212,1,1
6453,56,1,0
6454,202,1,1
6455,83,3,2
6456,112,1,0
6457,181,4,2
6458,26,1,6
6459,83,1,5
6460,112,4,0
6461,117,2,0
6462,15,5,0
6463,148,0,4
6464,164,0,4
6465,21,2,1
6466,174,1,1
6467,222,5,0
6468,108,0,2
6469,138,0,2
6470,23,0,4
6471,165,2,3
6472,31,0,4
6473,53,0,2
6474,57,1,1
6475,103,0,5
6476,47,3,0
6477,92,4,1
6478,104,1,1
6479,142,1,3
6480,153,0,3
6481,215,0,4
6482,133,1,1
6483,158,0,2
6484,171,1,2
6485,68,1,2
6486,131,1,2
6487,213,2,2
6488,79,0,6
6489,200,5,0
6490,66,2,2
6491,88,2,0
6492,123,4,1
6493,145,3,2
6494,71,3,4
6495,94,0,6
6496,163,0,3
6497,197,0,4
6498,130,0,1
6499,141,2,0
6500,32,0,2
6501,45,0,1
6502,72,0,8
6503,108,1,2
6504,123,3,1
6505,102,0,9
6506,159,0,2
6507,164,0,4
6508,2,1,0
6509,52,0,3
6510,95,1,1
6511,195,1,2
6512,99,3,0
6513,47,2,6
6514,92,6,1
6515,104,0,4
6516,130,2,2
6517,215,1,2
6518,10,1,3
6519,25,0,1
6520,41,7,1
6521,43,1,2
6522,25,1,1
6523,41,1,2
6524,65,1,0
6525,217,0,1
6526,133,5,2
6527,171,1,4
6528,213,0,2
6529,102,2,0
6530,119,0,4
6531,164,1,2
6532,194,1,1
6533,98,0,1
6534,71,2,1
6535,83,0,1
6536,94,0,1
6537,206,1,0
6538,102,0,1
6539,119,0,2
6540,3,0,0
6541,126,0,0
6542,68,1,1
6543,158,2,2
6544,213,0,3
6545,21,1,5
6546,49,1,2
6547,222,1,1
6548,6,0,2
6549,48,2,1
6550,212,0,4
6551,49,3,0
6552,121,1,1
6553,174,0,3
6554,69,0,0
6555,205,0,4
6556,26,1,1
6557,118,0,3
6558,2,1,3
6559,95,0,0
6560,149,0,0
6561,142,1,1
6562,27,2,4
6563,39,7,0
6564,98,4,0
6565,161,4,2
6566,218,2,0
6567,20,1,2
6568,75,3,0
6569,80,0,1
6570,82,1,1
6571,114,3,1
6572,14,0,3
6573,73,0,0
6574,81,0,3
6575,100,3,0
6576,159,4,0
6577,52,2,0
6578,95,3,0
6579,182,3,5
6580,183,0,0
6581,48,0,6
6582,135,1,2
6583,35,1,1
6584,56,0,1
6585,35,3,1
6586,37,3,1
6587,179,3,1
6588,5,3,0
6589,94,5,0
6590,140,2,3
6591,6,0,3
6592,115,0,1
6593,68,0,0
6594,76,0,1
6595,131,1,2
6596,158,0,4
6597,171,0,1
6598,47,4,0
6599,92,0,3
6600,104,1,0
6601,130,1,0
6602,153,1,0
6603,10,0,2
6604,43,1,1
6605,106,4,0
6606,155,8,1
6607,106,0,2
6608,113,3,0
6609,161,7,0
6610,43,0,3
6611,155,3,2
6612,156,2,0
6613,217,2,4
6614,49,0,4
6615,121,1,1
6616,176,0,4
6617,114,0,1
6618,191,0,3
6619,66,0,1
6620,136,0,1
6621,11,2,1
6622,31,1,2
6623,49,1,3
6624,13,1,3
6625,35,0,1
6626,140,5,1
6627,83,0,3
6628,103,2,1
6629,47,3,1
6630,92,0,3
6631,65,1,2
6632,159,0,4
6633,3,1,2
6634,130,0,0
6635,186,1,1
6636,140,3,2
6637,49,4,0
6638,41,2,0
6639,83,0,0
6640,68,1,2
6641,65,2,1
6642,47,1,0
6643,76,5,2
6644,82,2,2
6645,164,0,1
6646,3,4,2
6647,189,3,0
6648,28,4,1
6649,130,3,1
6650,41,0,2
6651,68,0,0
6652,217,1,0
6653,43,4,1
6654,76,0,0
6655,195,3,0
6656,10,3,2
6657,164,1,1
6658,82,1,2
6659,21,1,0
6660,41,1,1
6661,217,0,2
6662,83,1,1
6663,130,1,2
6664,145,0,2
6665,3,1,2
6666,195,0,1
6667,43,1,2
6668,81,1,0
6669,21,0,1
6670,47,0,0
6671,81,7,1
6672,10,0,0
6673,140,3,0
6674,10,0,1
6675,164,0,4
6676,26,1,0
6677,26,0,1
6678,98,5,0
6679,98,1,0
6680,140,1,1
6681,189,1,0
6682,3,2,1
6683,164,0,4
6684,215,1,0
6685,98,1,3
6686,98,1,1
6687,49,0,3
6688,130,3,1
6689,28,2,1
6690,49,0,4
6691,13,1,1
6692,48,0,2
6693,83,0,10
6694,68,4,0
6695,105,2,1
6696,105,0,0
6697,130,1,1
6698,76,2,0
6699,103,1,3
6700,92,1,4
6701,82,0,3
6702,159,1,1
6703,215,0,1
6704,215,1,3
6705,48,1,1
6706,48,0,5
6707,65,0,0
6708,195,0,1
6709,145,0,3
6710,145,0,1
6711,47,0,0
6712,217,0,1
6713,43,0,2
6714,83,2,1
6715,35,1,3
6716,41,0,2
6717,10,0,4
6718,26,0,1
6719,26,2,2
6720,82,2,2
6721,186,0,7
6722,3,2,0
6723,21,0,1
6724,41,0,2
6725,140,1,0
6726,65,3,0
6727,76,1,1
6728,81,0,1
6729,81,2,2
6730,159,3,1
6731,159,2,1
6732,47,0,0
6733,68,1,3
6734,173,0,5
6735,217,1,0
6736,98,1,0
6737,189,3,3
6738,95,1,1
6739,145,0,2
6740,13,1,2
6741,57,1,0
6742,195,1,1
6743,176,1,0
6744,130,1,0
6745,153,0,3
6746,68,2,1
6747,105,2,1
6748,175,2,1
6749,66,1,3
6750,189,1,0
6751,135,0,1
6752,173,0,1
6753,49,3,0
6754,13,1,1
6755,156,0,1
6756,47,0,2
6757,95,0,2
6758,195,2,1
6759,205,2,5
6760,194,1,2
6761,153,1,6
6762,175,2,2
6763,43,3,0
6764,159,1,1
6765,66,1,2
6766,135,2,2
6767,164,0,3
6768,156,2,0
6769,76,0,0
6770,49,2,1
6771,10,2,1
6772,194,3,0
6773,28,2,0
6774,47,2,2
6775,21,1,0
6776,158,1,0
6777,205,2,1
6778,43,1,0
6779,10,3,4
6780,159,1,2
6781,57,1,1
6782,164,1,1
6783,105,2,3
6784,130,0,2
6785,68,1,1
6786,195,0,1
6787,21,2,1
6788,76,2,0
6789,49,2,2
6790,68,2,0
6791,21,0,1
6792,68,1,2
6793,68,0,2
6794,49,2,4
6795,81,4,1
6796,130,0,2
6797,186,2,0
6798,65,2,0
6799,98,2,6
6800,140,2,0
6801,222,1,1
6802,173,2,1
6803,205,0,0
6804,13,1,4
6805,158,0,0
6806,36,0,1
6807,105,2,1
6808,49,0,0
6809,47,0,7
6810,176,0,2
6811,82,2,3
6812,35,0,1
6813,186,0,0
6814,215,0,0
6815,65,1,1
6816,175,3,1
6817,98,2,0
6818,130,0,2
6819,57,1,2
6820,173,0,2
6821,13,1,0
6822,135,2,0
6823,36,1,4
6824,47,1,0
6825,81,1,1
6826,195,0,1
6827,176,3,3
6828,217,0,2
6829,82,3,2
6830,175,2,1
6831,215,1,0
6832,161,0,2
6833,68,3,0
6834,57,0,1
6835,10,2,0
6836,130,2,1
6837,76,0,1
6838,135,2,1
6839,81,4,2
6840,21,0,0
6841,189,1,2
6842,28,0,1
6843,217,2,0
6844,195,3,2
6845,159,1,2
6846,13,1,2
6847,215,1,3
6848,175,0,3
6849,158,1,3
6850,186,1,4
6851,49,1,1
6852,189,0,0
6853,195,1,6
6854,28,1,1
6855,10,2,2
6856,76,2,1
6857,159,0,1
6858,49,0,3
6859,135,0,2
6860,135,1,2
6861,76,3,3
